subjectid	activity	measurementtype	tbodyaccmeanx	tbodyaccmeany	tbodyaccmeanz	tbodyaccstdx	tbodyaccstdy	tbodyaccstdz	tgravityaccmeanx	tgravityaccmeany	tgravityaccmeanz	tgravityaccstdx	tgravityaccstdy	tgravityaccstdz	tbodyaccjerkmeanx	tbodyaccjerkmeany	tbodyaccjerkmeanz	tbodyaccjerkstdx	tbodyaccjerkstdy	tbodyaccjerkstdz	tbodygyromeanx	tbodygyromeany	tbodygyromeanz	tbodygyrostdx	tbodygyrostdy	tbodygyrostdz	tbodygyrojerkmeanx	tbodygyrojerkmeany	tbodygyrojerkmeanz	tbodygyrojerkstdx	tbodygyrojerkstdy	tbodygyrojerkstdz	tbodyaccmagmean	tbodyaccmagstd	tgravityaccmagmean	tgravityaccmagstd	tbodyaccjerkmagmean	tbodyaccjerkmagstd	tbodygyromagmean	tbodygyromagstd	tbodygyrojerkmagmean	tbodygyrojerkmagstd	fbodyaccmeanx	fbodyaccmeany	fbodyaccmeanz	fbodyaccstdx	fbodyaccstdy	fbodyaccstdz	fbodyaccmeanfreqx	fbodyaccmeanfreqy	fbodyaccmeanfreqz	fbodyaccjerkmeanx	fbodyaccjerkmeany	fbodyaccjerkmeanz	fbodyaccjerkstdx	fbodyaccjerkstdy	fbodyaccjerkstdz	fbodyaccjerkmeanfreqx	fbodyaccjerkmeanfreqy	fbodyaccjerkmeanfreqz	fbodygyromeanx	fbodygyromeany	fbodygyromeanz	fbodygyrostdx	fbodygyrostdy	fbodygyrostdz	fbodygyromeanfreqx	fbodygyromeanfreqy	fbodygyromeanfreqz	fbodyaccmagmean	fbodyaccmagstd	fbodyaccmagmeanfreq	fbodybodyaccjerkmagmean	fbodybodyaccjerkmagstd	fbodybodyaccjerkmagmeanfreq	fbodybodygyromagmean	fbodybodygyromagstd	fbodybodygyromagmeanfreq	fbodybodygyrojerkmagmean	fbodybodygyrojerkmagstd	fbodybodygyrojerkmagmeanfreq	angletbodyaccmeangravity	angletbodyaccjerkmeangravitymean	angletbodygyromeangravitymean	angletbodygyrojerkmeangravitymean	anglexgravitymean	angleygravitymean	anglezgravitymean	N
8	LAYING	train	0.278415902222222	-0.0194711847457963	-0.111546855296296	-0.702751313462963	-0.5873520765	-0.781730975925926	0.0247900137037037	0.574643135962963	0.169626329462963	-0.966887538148148	-0.97395303462963	-0.975394327407407	0.0723202680740741	0.00142543263333333	-0.000443557892407406	-0.717329541092593	-0.656374970462963	-0.84016888462963	-0.0230261026557407	-0.0711906676092593	0.115632592148148	-0.800312122777778	-0.803279931481481	-0.736603135185185	-0.120822723261111	-0.0367596321814815	-0.0605833019981481	-0.75011463137037	-0.827940916666667	-0.681523564983333	-0.659781507816667	-0.740811073518518	-0.659781507816667	-0.740811073518518	-0.718132445185185	-0.723548650740741	-0.733539137777778	-0.795121594814815	-0.783839766111111	-0.798675636481482	-0.706371629907407	-0.617744081024074	-0.792000556111111	-0.701599355944444	-0.597975592753704	-0.793370615555556	-0.19034571917037	0.274183349053704	0.128806525518519	-0.733569521296296	-0.687676188722222	-0.829739873333333	-0.725654931518518	-0.645499442307407	-0.848943826111111	0.02030985705	-0.0629866579259259	-0.0526267087333333	-0.749105252407407	-0.808815642222222	-0.689857564074074	-0.816947299074074	-0.801496283148148	-0.778491806666667	-0.0318663250462963	0.0784627371851852	0.116445956381481	-0.708844766796296	-0.801681285	0.285636921240741	-0.715058621601852	-0.737160220555556	0.131528260909259	-0.78991585	-0.836779977222222	0.230923833777778	-0.821443337592593	-0.785544080185185	0.0288416483611111	-0.0465905402962963	0.0393909454814815	-0.0719148628857407	0.0504092605740741	0.0781845490740741	-0.479945528703704	-0.100100628120926	54
8	SITTING	train	0.281798911521739	-0.0167867523543478	-0.111180564847826	-0.971927875869565	-0.936713997391304	-0.938435920434783	0.506058264565217	0.374321427891304	0.179731021845652	-0.962223429130435	-0.966476540869565	-0.958722351304348	0.0798028278695652	0.0072857370673913	0.00043594537226087	-0.97833636173913	-0.95608945673913	-0.977335629347826	-0.0421557200652174	-0.0833616077173913	0.0993943828913044	-0.972092451521739	-0.959501363478261	-0.941687240652174	-0.0921932665217391	-0.044197261173913	-0.05930835345	-0.973807098695652	-0.978225171521739	-0.973590539782609	-0.947947729130435	-0.939569180869565	-0.947947729130435	-0.939569180869565	-0.972627900652174	-0.969667971304348	-0.933513506956522	-0.936147965652174	-0.978422805217391	-0.975598370434783	-0.971595212826087	-0.945404452391304	-0.956579446956522	-0.972314870434783	-0.936791715434783	-0.934087852173913	-0.0496917896413044	0.195302003608696	0.0799180636847826	-0.978620472608696	-0.95706063326087	-0.973942151956522	-0.980031651304348	-0.958143219565217	-0.979365748695652	0.140639125080435	-0.0236908896478261	0.00882622418695652	-0.965769483043478	-0.963059727608696	-0.943054630217391	-0.974345841521739	-0.958019505217391	-0.9469551	0.128915850230435	-0.0993563275978261	0.0846500411445652	-0.950184542826087	-0.943640266956522	0.125278685636957	-0.968625413043478	-0.969989275	0.273860629282609	-0.950559504782609	-0.938126174565218	0.0121588540847826	-0.976537307826087	-0.975796653913043	0.0994696694578261	0.0404091061652174	0.00901260676304348	0.0324381669282609	-0.0750686943913044	-0.372269993478261	-0.243607235608696	-0.107338044847826	46
8	STANDING	train	0.277485915	-0.000640154141296296	-0.103571252351852	-0.922237312944444	-0.791485554074074	-0.855809058703704	0.944293431296296	-0.013750978337037	0.131143135574074	-0.974528622592593	-0.916660895574074	-0.929217279814815	0.0672597762037037	-0.00497961961666667	-0.0109300004924074	-0.923009362962963	-0.885211280611111	-0.942432424259259	-0.0375268524314815	-0.0687895468148148	0.0977665401574074	-0.887292632592593	-0.904829264814815	-0.879205101851852	-0.0908975317037037	-0.0392302052148148	-0.0439670408166667	-0.902099443351852	-0.940524849814815	-0.904416635555556	-0.855383567851852	-0.836458446296296	-0.855383567851852	-0.836458446296296	-0.917236958518518	-0.906101092777778	-0.866774388148148	-0.841838192592593	-0.927939928148148	-0.925332503148148	-0.925939237962963	-0.822529378185185	-0.894307272037037	-0.921536615038889	-0.790157372859259	-0.848171250555556	-0.0254184400203704	-0.0125050808462963	0.000781236381481482	-0.927831180740741	-0.890185845925926	-0.935478515925926	-0.924945058148148	-0.887861781425926	-0.948104287222222	0.102969063883333	-0.20011467172537	-0.0652809770185185	-0.874168883990741	-0.915335297777778	-0.869921903833333	-0.893481401296296	-0.899982742037037	-0.894029322037037	-0.150388724942593	-0.169192398518519	-0.0666299520833333	-0.858196587962963	-0.851395555	-0.0149174938768519	-0.90283710462963	-0.909867405925926	0.117519315359259	-0.878798339074074	-0.848256058333333	-0.141162263092593	-0.930889730555556	-0.923595011481481	-0.0261137352092593	0.0204102885074074	-0.0153601592907407	0.035150424312963	-0.07611651515	-0.835028916111111	0.0921771297037037	-0.0706274630925926	54
8	WALKING	train	0.285439210958333	-0.00937245604854167	-0.102998751458333	-0.086013654375	0.103277731972917	-0.420516779791667	0.965545138125	-0.0900330969583333	0.00817489324583333	-0.967790118958333	-0.9438228775	-0.947918329583333	0.0811476349583333	0.0143406029354167	0.011307859105625	-0.17166896054375	-0.0115275982541667	-0.590579095625	-0.05290696269875	-0.0737390697458333	0.0835579674166667	-0.4710955908125	-0.48797502625	-0.2920221833125	-0.0880782656333333	-0.0451060202385417	-0.0377867613666667	-0.372502964791667	-0.564717003333333	-0.136521209441667	-0.021459205375	-0.150877006458333	-0.021459205375	-0.150877006458333	-0.194372907354167	-0.178476144047917	-0.3148462708125	-0.43507029226875	-0.435179081875	-0.496110484166667	-0.152758180979167	0.0614143023166667	-0.457250755625	-0.0638341622916667	0.0545538405625	-0.447200485	-0.3830754648375	0.01816649285	-0.00508429245416667	-0.234018020891667	-0.112424521570833	-0.566826558958333	-0.181295917333333	0.03168619480625	-0.612437494375	-0.358500734166667	-0.521813124166667	-0.349452209770833	-0.334153018895833	-0.480251226666667	-0.160430915041667	-0.51555625875	-0.497206673333333	-0.407422754583333	-0.0457442973770833	-0.0244413263960417	0.172266554252083	-0.139804657020833	-0.292421330641667	0.0726755271979167	-0.153786857309167	-0.217881255510417	0.0159378956791667	-0.432928656383333	-0.537160880625	0.195344607689583	-0.525712648541667	-0.498532418541667	0.0588417701979167	-0.00900017760416667	-0.0131365173333333	0.0734141555833333	-0.0701538475541667	-0.92544103125	0.145706856041667	0.015940286676	48
8	WALKING_DOWNSTAIRS	train	0.258958295657895	-0.0236479524768421	-0.102269575105263	0.134783343031579	0.09598510355	-0.336318618947368	0.94589777	-0.138734916318421	-0.00582964876955	-0.945559212631579	-0.899550897105263	-0.933718612105263	0.124363407489474	0.0317500198763158	-0.00234777137894737	-0.100597968347368	-0.0343121246026316	-0.565178534210526	-0.0963043390526316	-0.0722659940210526	0.0626480856026316	-0.470696667105263	-0.436908316052632	-0.253158190078947	-0.111308486315789	-0.0656587538947368	-0.0382417376342105	-0.375591310263158	-0.569093211578947	-0.132342720681579	0.127666429010526	0.0455000873421053	0.127666429010526	0.0455000873421053	-0.157146041631579	-0.158812389471053	-0.240656654605263	-0.385092472368421	-0.43425937	-0.491223103421053	-0.00422140507894737	0.0631211857552632	-0.411475356578947	0.183795419421053	0.0424390943315789	-0.348567543421053	-0.464978938157895	0.0110868070078947	0.00282510589078947	-0.152950385715789	-0.118301333631579	-0.52842505	-0.1270059675	-0.00797388015263158	-0.60041137368421	-0.368419102526316	-0.475480576052632	-0.259230348631579	-0.299272681757895	-0.435897447105263	-0.0816669541334211	-0.527086039736842	-0.442943439210526	-0.38813135131579	-0.00752421415789474	-0.0380106644710526	0.167339940323684	0.0120697422105263	-0.100558968315789	-0.0146365996684211	-0.115764087	-0.226287424302632	0.111713566492105	-0.383104175421053	-0.497138329210526	0.122387008234211	-0.500860854736842	-0.516480894210526	0.0129107110315789	-0.00292472547368421	-0.063122282131579	0.152523654789474	0.0405154926368421	-0.869943357894737	0.179293930157895	0.0257199054894737	38
8	WALKING_UPSTAIRS	train	0.289728833902439	-0.0275398730146341	-0.108414379390244	-0.39046230552439	-0.253336863395122	-0.532348407390244	0.947915948536585	-0.217054800243902	0.0364674577812195	-0.967362512439024	-0.931283920731707	-0.92487243902439	0.0933538255121951	0.00258036228682927	-0.0184258357607317	-0.502509703146341	-0.453371422756098	-0.775883668292683	0.0818551055048781	-0.112674373743902	0.0578852110414634	-0.653714767560976	-0.621392134390244	-0.507377072365854	-0.132637709682927	-0.0553517189548781	-0.0637797724219512	-0.583647418536585	-0.758361788536585	-0.521217349243902	-0.329858168770732	-0.428998645926829	-0.329858168770732	-0.428998645926829	-0.526507002317073	-0.55615168804878	-0.498690947180488	-0.583283616829268	-0.665795237804878	-0.712045357560976	-0.466079349073171	-0.33012947474878	-0.649749475853659	-0.363997410704878	-0.262868791182927	-0.51130393502439	-0.251113069107317	-0.0970951158268293	-0.152764662904878	-0.545484579365854	-0.499537913390244	-0.759405863902439	-0.502747775268293	-0.439589077804878	-0.790908224878049	-0.171047886463415	-0.458578654878049	-0.279111615853659	-0.545722744878049	-0.677653153170732	-0.427665074914634	-0.688818078292683	-0.594620071951219	-0.582703475609756	-0.134620438414634	-0.223477684629268	0.035285295902439	-0.454172291609756	-0.504046854365854	-0.0560742334170732	-0.534238459609756	-0.588812800243902	0.160482322195122	-0.609988698292683	-0.637160523414634	-0.0769562799619512	-0.722376143658537	-0.719179014390244	0.00668090309756098	-0.0840106469439024	-0.077377833202439	-0.309054727341463	0.0883539000487805	-0.791068204634146	0.232565468	-0.00358561354146341	41
9	LAYING	test	0.2791464732	-0.0208931315732	-0.11284384738	-0.8355514358	-0.74054164982	-0.7702144968	0.9493388	-0.1236032267	-0.071047736404	-0.985090531	-0.949350768	-0.9433623062	0.063883928558	-0.007813686878	-0.0056471350056	-0.8699529116	-0.861200531	-0.863832473	-0.01080538721	-0.07566990592	0.09068565386	-0.866298639	-0.872304596	-0.8102081128	-0.11509320794	-0.034262750004	-0.06004219874	-0.8933477754	-0.900974156	-0.9069160932	-0.778647134	-0.7967204366	-0.778647134	-0.7967204366	-0.8610243228	-0.8455314236	-0.805404081	-0.843310781	-0.9042297958	-0.8981325986	-0.844693167	-0.7839436878	-0.7966311724	-0.8326821716	-0.73569241362	-0.7740077818	-0.07090431072	-0.129277800998	-0.020403530428	-0.871730093	-0.8622662638	-0.8528675558	-0.8802072024	-0.8702645498	-0.8734685046	0.05547263083	-0.21829669452	-0.059968214662	-0.8443392022	-0.8687034416	-0.8284590782	-0.8741036666	-0.8758697102	-0.8221441178	-0.262249964044	-0.132024787878	-0.121506159316	-0.807481406	-0.822165379	-0.059128218068	-0.844666319	-0.8469791082	0.22657625877	-0.8676240084	-0.854456953	-0.210766134696	-0.900013535	-0.9028311252	0.131373777428	-0.0251720061788	0.058150044972	-0.04678008704	0.07280094554	-0.8082568334	0.16810409796	0.071498007494	50
9	SITTING	test	0.27633298896	-0.016086321374	-0.103256547	-0.353457277158	-0.20330689378	-0.39851192342	0.8972644622	-0.24548471538	-0.079708973304	-0.9665563486	-0.934717267	-0.9306615944	0.0922463067	-0.0160131823088	-0.00192228791	-0.48315804548	-0.45030783788	-0.57608098252	0.035875294192	-0.10668416246	0.065195728924	-0.5987887542	-0.4919005183878	-0.309064887672	-0.1316291243478	-0.029144680096	-0.02441677634	-0.589752575	-0.613425228	-0.54960764532	-0.278846011814	-0.340369673428	-0.278846011814	-0.340369673428	-0.48216662552	-0.42804972568	-0.35208858526	-0.48271160188	-0.601772154	-0.6112441768	-0.41267407414	-0.28187006688	-0.44172425832	-0.3332358615244	-0.217030189318	-0.4249804906	-0.37873502494	-0.11962538426	-0.02441477466634	-0.523040976816	-0.483166616546	-0.54974029396	-0.489237553636	-0.45225242104	-0.6006111306	-0.32181851358	-0.4291187375596	-0.29622757918	-0.50005420468	-0.492106425514	-0.34763328592	-0.6313990744	-0.49791029152	-0.3628190991	-0.1783936283	-0.107839625634	-0.215323627888	-0.353111378062	-0.43664563562	-0.0749171583	-0.435565768116	-0.42531001878	0.0272720505	-0.51353944618	-0.5522240036	-0.02755160195	-0.6120432322	-0.6385797642	0.06113397711	-0.032731290508	-0.039482591051	-0.148748135016	0.12941414556	-0.714402055	0.256853498	0.07781031415	50
9	STANDING	test	0.267291136044444	-0.0211953557597778	-0.106409876226667	-0.112473633324444	0.199715793526667	-0.211547206777778	0.917395152	-0.232899379044444	-0.0528874422751111	-0.953606263111111	-0.939717228888889	-0.923595193333333	0.0478904063422222	0.0264836591371111	0.0217327641555556	-0.272317340911111	-0.0304464233111111	-0.3951978762	-0.0479537995866667	-0.0798460220288889	0.0989139481146667	-0.382138691311111	-0.281852028313333	-0.0842913683777778	-0.0871648580577778	-0.0423248563088889	-0.0793823535177778	-0.316517341375556	-0.451270966	-0.24009109956	0.00546174044444445	-0.0833703573377778	0.00546174044444445	-0.0833703573377778	-0.207202950888889	-0.146195145633333	-0.0934259027111111	-0.248142956737778	-0.386531991777778	-0.416342838666667	-0.194848796968889	0.126712117685778	-0.230485454095556	-0.0837590082822222	0.157693485422222	-0.265742314244444	-0.475177048577778	-0.0526123801688889	0.0654569512615556	-0.329163866777778	-0.0970899628377778	-0.370783933511111	-0.2792827942	-0.0230294046444444	-0.4178811676	-0.446131216	-0.470865751111111	-0.442608565555556	-0.233793717133333	-0.298204696453333	-0.0204745121777778	-0.431379577333333	-0.278814738688889	-0.192156938911111	-0.113785150095556	-0.106752745004444	-0.09138028148	-0.0774257641022222	-0.230984906428889	-0.000651673320000001	-0.176002015306667	-0.118155756022222	-0.0499276170022222	-0.282839650591111	-0.356384640088889	0.0663020815626667	-0.429302788444444	-0.442143531488889	0.0546780148442222	0.0499002792822222	0.0389684972666667	-0.0162863939111111	-0.0170584173288889	-0.737116803333333	0.246208016888889	0.0587805549466667	45
9	WALKING	test	0.2779086975	-0.012267490604	-0.101539829057692	-0.989717830192308	-0.959290730192308	-0.951137546730769	0.903205393653846	0.0754242205192308	0.0394103435461538	-0.987519002115385	-0.973855337692308	-0.952672758653846	0.0754718137115385	0.00980006252417308	-0.000250795561365385	-0.988212240384615	-0.978785480384615	-0.984734750576923	-0.0305321066923077	-0.0753795088826923	0.0799624759038461	-0.982685836730769	-0.981515844615385	-0.973142705961539	-0.0974028326346154	-0.0412476045769231	-0.0517679799134615	-0.989977789807692	-0.990504981153846	-0.990531317307692	-0.966332018076923	-0.963231276923077	-0.966332018076923	-0.963231276923077	-0.985408161153846	-0.985144208461538	-0.965290966923077	-0.968841423076923	-0.991553685	-0.990935825961538	-0.988979939038462	-0.966760680192308	-0.965779778461538	-0.990127703076923	-0.957504084230769	-0.9472738175	0.00322885224230769	-0.00317899312115384	0.132566021511923	-0.988622557692308	-0.978770453653846	-0.982192408076923	-0.988843870576923	-0.980383674807692	-0.985925499423077	0.204285939371154	-0.0549517762230769	0.059492834675	-0.980972507884615	-0.983828843461538	-0.974619005384615	-0.983352632692308	-0.980304565384615	-0.975046365769231	-0.0510194862961539	-0.173181113623077	-0.0292125382155769	-0.971802234807692	-0.964249847884615	0.0807668598480769	-0.98440337	-0.985127765961539	0.366340914844231	-0.977917680769231	-0.968487102307692	-0.115350066572885	-0.991065244038462	-0.991133867115385	0.240932957769231	0.0269598257186538	-0.00129517891057692	-0.0399956425653846	0.0228394050019231	-0.743326491538461	0.0294256871115385	-0.00753853655769231	52
9	WALKING_DOWNSTAIRS	test	0.269896743928571	-0.0197073254114286	-0.104794625833333	-0.891408956666667	-0.843189360714286	-0.854354647619048	0.274507625714286	0.422179747547619	0.362862566404762	-0.965741330238095	-0.980216552142857	-0.972199012619048	0.0906908009047619	0.00676466264857143	-0.00473302381214286	-0.905027535952381	-0.882462245952381	-0.893687553571429	-0.0233675806904762	-0.0859885166190476	0.10164444402381	-0.923800941666667	-0.885751612619048	-0.883043247142857	-0.103372171619048	-0.0403529035690476	-0.0610890077190476	-0.920658335238095	-0.90739139952381	-0.926512886904762	-0.860822347857143	-0.879218350952381	-0.860822347857143	-0.879218350952381	-0.890152437380952	-0.888305688095238	-0.868195211904762	-0.898086617142857	-0.91458644952381	-0.915505378333333	-0.903527532380952	-0.861182650714286	-0.871821678095238	-0.887013043095238	-0.843625445476191	-0.855631576904762	-0.256810449761905	0.0706532262666667	0.176906610128571	-0.912485958571429	-0.892194803809524	-0.895561182619047	-0.905932587142857	-0.880068423095238	-0.890986504047619	0.10629970472381	-0.0972918049904762	-0.0289794039428571	-0.909541085238095	-0.893026186190476	-0.890982820952381	-0.928568313095238	-0.882753487619048	-0.891281468809524	0.1037378659	-0.230622136157143	0.0640197474880952	-0.882103078095238	-0.895803981428571	0.0641404480952381	-0.894555689761905	-0.880504203095238	0.278948206364286	-0.899070830952381	-0.91669056	0.0107980550047619	-0.920321665714286	-0.91519517047619	0.253749052941667	0.0246726949476191	-0.0778427062666667	0.0987203951309524	-0.0452158484857143	-0.127588900952381	-0.244014138297619	-0.256057183907143	42
9	WALKING_UPSTAIRS	test	0.279785373469388	-0.0174858699469388	-0.109005145244898	-0.888235211428571	-0.845125952918367	-0.859628516122449	0.111593936530612	0.464714153816327	0.42400657544898	-0.974016934693878	-0.987358835102041	-0.973264457755102	0.0803969250816327	0.00329307410897959	-0.0179256120740816	-0.90849048122449	-0.86846496877551	-0.906471882040816	-0.0415540523693878	-0.078888071	0.111061658653061	-0.920327992857143	-0.895137422244898	-0.88547564244898	-0.0898299601428571	-0.0414980836326531	-0.0665149522244898	-0.906627280612245	-0.915425726734694	-0.925375884897959	-0.860886226530612	-0.89127132122449	-0.860886226530612	-0.89127132122449	-0.891216545714286	-0.894271381632653	-0.867882049591837	-0.897452001836735	-0.913795756938776	-0.923049085102041	-0.900582990816327	-0.851305033877551	-0.872917180612245	-0.883818103061224	-0.85103125122449	-0.862780266122449	-0.334469707485714	0.15751504955102	0.134867834277551	-0.91100921877551	-0.875107426734694	-0.900497003469388	-0.914192848979592	-0.870155243061224	-0.910881410408163	0.0731771345408163	-0.0378667734204082	-0.0290330707918367	-0.898957312653061	-0.899848908979592	-0.886092226530612	-0.927206546122449	-0.893622517755102	-0.895755012857143	0.088272183122449	-0.205586340591837	0.0851491895891837	-0.888410588571429	-0.909026674081633	0.0589758588306122	-0.897863308163265	-0.889609956530612	0.288070527795918	-0.900899258571429	-0.914146122653061	0.0164421382	-0.923057237142857	-0.928254631632653	0.211208123144898	-0.0110557526755102	-0.0328785747755102	0.0949840911020408	-0.0524215579897959	0.013769926122449	-0.278773990346939	-0.307694917108163	49
10	LAYING	test	0.267625162810345	-0.0157653044346552	-0.138817793793103	-0.205163900346552	0.0122116295206897	-0.0911562874758621	0.866724776551724	-0.275697273793103	-0.251848807672414	-0.951774449137931	-0.934089883275862	-0.905974612241379	0.0773952250017241	-0.0143489221431034	-0.0254600734948276	-0.271130711275862	-0.242732329843103	-0.417783198034483	-0.0717850537413793	-0.0391641824637931	0.10543711655	-0.441210487293103	-0.479824317413793	-0.256209740724138	-0.0934125063775862	-0.0329764728189655	-0.0511947584465517	-0.482827517413793	-0.577709147413793	-0.490280225689655	-0.0870241381362069	-0.10456247787931	-0.0870241381362069	-0.10456247787931	-0.2881142655	-0.185810651103448	-0.215646831926379	-0.382561019086207	-0.552254648965517	-0.545387525517241	-0.234851897231035	-0.0494216118534483	-0.171872311982759	-0.196979485801724	-0.023240853362069	-0.121919388598276	-0.388588100672414	-0.107492702986207	-0.0358909745157586	-0.289354406137931	-0.26954888827069	-0.361053177775862	-0.319271694160345	-0.266861616741379	-0.474164402551724	-0.254125409603448	-0.433201175189655	-0.354518962689655	-0.334392256224138	-0.45058457	-0.278848560086207	-0.477670386448276	-0.503786076206897	-0.322846952672414	-0.145598287344828	-0.0492789296741379	-0.144156249796552	-0.079459825227931	-0.25981368112069	0.00388769787758621	-0.191182096017241	-0.186553463192241	-0.029949785712069	-0.446235011206897	-0.448552910344828	0.00756192915862069	-0.555021985344828	-0.56565367362069	0.04154476925	-0.00666724138448276	0.0281967207586207	0.127488537586207	-0.0319406938051724	-0.627319118448276	0.274490905	0.201144304465517	58
10	SITTING	test	0.285727891111111	-0.0199966037937037	-0.111623695759259	-0.343027730648148	-0.0923571226296296	-0.315967591796296	0.930254614259259	-0.253369325185185	-0.0563411022185185	-0.969726208703704	-0.960423095555556	-0.958537939444444	0.0862049549883333	0.00736379383333333	-0.0228435036740741	-0.322899150181481	-0.168400789231481	-0.501611304074074	-0.0487315654112963	-0.0599848547555556	0.0888364361388889	-0.542391628703704	-0.510336248333333	-0.453869947962963	-0.0541308900185185	-0.0424756180944444	-0.0551664368	-0.463202696851852	-0.615385673888889	-0.513969749444445	-0.23058680742037	-0.319907177133333	-0.23058680742037	-0.319907177133333	-0.313062194462963	-0.231407776055556	-0.402202114074074	-0.524951895	-0.561028948703704	-0.583662165185185	-0.328175807801852	-0.087111952687037	-0.348124485314815	-0.351831360988889	-0.153810187740741	-0.353435661731481	-0.28480535667037	0.026951792962963	0.0426740846833333	-0.344609637405556	-0.211889501787037	-0.462300113148148	-0.361864017555556	-0.177697373833333	-0.539571065740741	-0.211962824227778	-0.368657757037037	-0.312751457388889	-0.431793945740741	-0.518400184444444	-0.390806247592593	-0.578983695555556	-0.510821961481482	-0.527016082592593	-0.0598681890112963	-0.0787487090555556	-0.0336642373740741	-0.261035112555556	-0.462737771481481	0.181250670372222	-0.242622841037037	-0.22373478202963	0.0952786151740741	-0.524757485185185	-0.612226922777778	0.208820815407407	-0.602193487962963	-0.589280677962963	0.0783073969338889	-0.0612755253	-0.0136306186111111	0.138889998314815	-0.169289277407407	-0.737591397407407	0.257971736666667	0.061341966937037	54
10	STANDING	test	0.283821150681818	-0.0183952449386364	-0.108021055227273	-0.776272438409091	-0.652881145931818	-0.731692452954546	0.0932557070454546	0.381063600681818	0.368149668840909	-0.96474378	-0.984191652045455	-0.981142984318182	0.0814677755272727	0.0102922135272727	-0.0145596167179545	-0.770366172727273	-0.684416005977273	-0.811677741590909	-0.0176307402227273	-0.0898431901954545	0.103484248090909	-0.841547886363636	-0.788213372954545	-0.769973204545455	-0.0881125786113636	-0.0419193276136364	-0.0692739806727273	-0.7966342075	-0.821687166136364	-0.813676626136364	-0.715429790681818	-0.778584450227273	-0.715429790681818	-0.778584450227273	-0.746738675909091	-0.739032538863636	-0.760689151363636	-0.820196810681818	-0.8109171825	-0.831892050681818	-0.772045917045455	-0.656015152818182	-0.748822053181818	-0.778555216590909	-0.673278063454545	-0.742947589772727	-0.338305740204545	0.182185383020455	0.1996593327	-0.772484772045455	-0.699258624727273	-0.797597175909091	-0.789351475681818	-0.689858250590909	-0.824115740681818	0.06481571585	-0.0261811036727273	-0.0455817102045455	-0.793474285227273	-0.790437350909091	-0.7572197525	-0.857022958636364	-0.788955203181818	-0.795554908181818	0.118753311288636	-0.0174571159022727	0.0233578699477273	-0.753307350454546	-0.828770871818182	0.126298641939545	-0.735798604090909	-0.7442173675	0.343244480022727	-0.811307446136364	-0.860857911818182	0.192350138954545	-0.834324858636364	-0.840819333409091	0.288336422055455	0.0164823574886364	-0.00877408096590909	-0.158310500181818	-0.0512708856590909	0.0544055006818182	-0.227751401590909	-0.263804987570455	44
10	WALKING	test	0.269482053132075	-0.0227344620471698	-0.111205248283019	-0.719831728377358	-0.585964841662264	-0.623128235603774	0.871745062641509	-0.315739426226415	-0.0346496985471698	-0.972915526792453	-0.950828432264151	-0.94194601245283	0.076285295640566	0.00665884154132076	0.0098772733	-0.745823691698113	-0.727827585222641	-0.77778476754717	0.00755601631792453	-0.0868008083207547	0.0644963200301887	-0.758962260509434	-0.795269821886792	-0.654944543320755	-0.0942362669433962	-0.0417724495792453	-0.0523741445981132	-0.792947160188679	-0.832942516037736	-0.820335166981132	-0.64396463054717	-0.663105780792453	-0.64396463054717	-0.663105780792453	-0.743126175849057	-0.713380542773585	-0.674495017867925	-0.734936668113208	-0.828054247735849	-0.818017882075472	-0.726027146792453	-0.636846210679245	-0.665783762937736	-0.718224999532075	-0.58728282570566	-0.630709938528302	-0.110572812850943	-0.0272886080718868	0.0399947625698113	-0.750702301886792	-0.737893098415094	-0.755613443018868	-0.764137169433962	-0.735744162792453	-0.798803691886792	0.0951916294150943	-0.197176560928302	-0.100526272754717	-0.716621329132076	-0.785770966226415	-0.702219431490566	-0.773129282830189	-0.803168494339623	-0.673625697283019	-0.127875912509434	-0.107534004286792	-0.115918080015472	-0.667300012696226	-0.713094070301887	0.0725780804943396	-0.710934147792453	-0.717956256886792	0.22905619424717	-0.762252442264151	-0.763055446981132	-0.0468158324188679	-0.820511282830189	-0.827310252264151	0.125972615003774	-0.0240563942056604	0.0393669290701887	-0.0350699803584906	-0.0107791104226415	-0.612376423962264	0.300854326037736	0.0500572194830189	53
